,isbn,isbn13,authors,publicationYear,originalTitle,title,languageCode,imageUrl,smallImageUrl
7312,425193942,9780425193940.0,Dorothea Benton Frank,1999.0,Sullivan's Island,"Sullivan's Island (Lowcountry Tales, #1)",eng,https://images.gr-assets.com/books/1327888744m/65399.jpg,https://images.gr-assets.com/books/1327888744s/65399.jpg
7313,1892213753,9781892213750.0,"CLAMP, Anita Sengupta",1998.0,カードキャプターさくら 7 [Cardcaptor Sakura 7],"Cardcaptor Sakura: Master of the Clow, Vol. 1 (Cardcaptor Sakura, #7)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7314,1460995457,9781460995460.0,G.P. Ching,2011.0,The Soulkeepers (The Soulkeepers #1),"The Soulkeepers (The Soulkeepers, #1)",en-US,https://images.gr-assets.com/books/1308260933m/10897866.jpg,https://images.gr-assets.com/books/1308260933s/10897866.jpg
7315,446611913,9780446611920.0,Nelson DeMille,2002.0,Up Country,Up Country,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7316,439636485,9780439636480.0,Michael Morpurgo,2003.0,Private Peaceful,Private Peaceful,eng,https://images.gr-assets.com/books/1328868065m/1048645.jpg,https://images.gr-assets.com/books/1328868065s/1048645.jpg
7317,425215679,9780425215680.0,Rhys Bowen,2007.0,Her Royal Spyness (Her Royal Spyness Mysteries #1),"Her Royal Spyness (Her Royal Spyness Mysteries, #1)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7318,,9781101585190.0,Ilona Andrews,2012.0,Gunmetal Magic,"Gunmetal Magic (Kate Daniels, #5.5)",eng,https://images.gr-assets.com/books/1331230049m/12288282.jpg,https://images.gr-assets.com/books/1331230049s/12288282.jpg
7322,694006513,9780694006520.0,Bruce Degen,1982.0,Jamberry,Jamberry,,https://images.gr-assets.com/books/1393791849m/886512.jpg,https://images.gr-assets.com/books/1393791849s/886512.jpg
7323,385670516,9780385670520.0,Kelley Armstrong,2009.0,"Darkest Powers Trilogy (Darkest Powers, #1-3)","Darkest Powers Trilogy (Darkest Powers, #1-3)",eng,https://images.gr-assets.com/books/1411868332m/8269450.jpg,https://images.gr-assets.com/books/1411868332s/8269450.jpg
7324,812570812,9780812570820.0,Elizabeth Haydon,1999.0,Rhapsody: Child of Blood,"Rhapsody: Child of Blood (Symphony of Ages, #1)",eng,https://images.gr-assets.com/books/1453703106m/261604.jpg,https://images.gr-assets.com/books/1453703106s/261604.jpg
7325,553278118,9780553278120.0,Erich Segal,1988.0,Doctors,Doctors,eng,https://images.gr-assets.com/books/1383563051m/91201.jpg,https://images.gr-assets.com/books/1383563051s/91201.jpg
7326,1566562937,9781566562940.0,"Amin Maalouf, Russell Harris",1988.0,Samarcande,Samarkand,eng,https://images.gr-assets.com/books/1327995121m/142395.jpg,https://images.gr-assets.com/books/1327995121s/142395.jpg
7327,399156879,9780399156880.0,J.D. Robb,2010.0,Indulgence in Death,"Indulgence in Death (In Death, #31)",eng,https://images.gr-assets.com/books/1292915498m/7685763.jpg,https://images.gr-assets.com/books/1292915498s/7685763.jpg
7328,316230812,9780316230810.0,NoViolet Bulawayo,2013.0,We Need New Names,We Need New Names,eng,https://images.gr-assets.com/books/1352225506m/15852479.jpg,https://images.gr-assets.com/books/1352225506s/15852479.jpg
7329,307021521,9780307021530.0,Marian Potter,1953.0,The Little Red Caboose (Little Golden Book),The Little Red Caboose (Little Golden Book),,https://images.gr-assets.com/books/1364853044m/894072.jpg,https://images.gr-assets.com/books/1364853044s/894072.jpg
7330,451226801,9780451226810.0,Jen Lancaster,2009.0,"Pretty in Plaid: A Life, a Witch, and a Wardrobe, or, the Wonder Years Before the Condescending, Egomanical, Self-Centered Smart-Ass Phase",Pretty in Plaid,eng,https://images.gr-assets.com/books/1484147603m/5093760.jpg,https://images.gr-assets.com/books/1484147603s/5093760.jpg
7331,875421180,9780875421190.0,Scott Cunningham,1988.0,Wicca: A Guide for the Solitary Practitioner,Wicca: A Guide for the Solitary Practitioner,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7332,141185465,9780141185460.0,"Arthur Miller, Christopher Bigsby",1947.0,All My Sons,All My Sons,eng,https://images.gr-assets.com/books/1309210788m/179142.jpg,https://images.gr-assets.com/books/1309210788s/179142.jpg
7333,330425781,9780330425780.0,Cath Crowley,2010.0,Graffiti Moon,Graffiti Moon,eng,https://images.gr-assets.com/books/1320129868m/7863274.jpg,https://images.gr-assets.com/books/1320129868s/7863274.jpg
7334,688040454,9780688040450.0,John Steptoe,1986.0,Mufaro's Beautiful Daughters: An African Tale,Mufaro's Beautiful Daughters: An African Tale,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7335,380818612,9780380818620.0,Lois McMaster Bujold,2003.0,Paladin of Souls,"Paladin of Souls (World of the Five Gods, #2)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7336,670024961,9780670024960.0,Robert Greene,2012.0,Mastery,Mastery,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7337,743422007,9780743422000.0,Kurt Vonnegut Jr.,1999.0,"God Bless You, Dr. Kevorkian","God Bless You, Dr. Kevorkian",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7338,1416551050,9781416551060.0,Molly Wizenberg,2009.0,A Homemade Life: Stories and Recipes from My Kitchen Table,A Homemade Life: Stories and Recipes from My Kitchen Table,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7339,618007016,9780618007010.0,David Wiesner,2001.0,The Three Pigs,The Three Pigs,en-US,https://images.gr-assets.com/books/1172092242m/138069.jpg,https://images.gr-assets.com/books/1172092242s/138069.jpg
7340,1400078393,9781400078390.0,Martin E.P. Seligman,1990.0,Learned Optimism: How to Change Your Mind and Your Life,Learned Optimism: How to Change Your Mind and Your Life,en-GB,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7341,61779849,9780061779850.0,Kimberly Derting,2011.0,Desires of the Dead,"Desires of the Dead (The Body Finder, #2)",en-US,https://images.gr-assets.com/books/1288223505m/7827221.jpg,https://images.gr-assets.com/books/1288223505s/7827221.jpg
7342,590462253,9780590462260.0,"John Lawrence Peterson, Roberta Carter Clark",1967.0,The Littles,The Littles,,https://images.gr-assets.com/books/1360058166m/563887.jpg,https://images.gr-assets.com/books/1360058166s/563887.jpg
7343,64440192,9780064440200.0,"Peggy Parish, Barbara Siebel Thomas",1966.0,Amelia Bedelia and the Surprise Shower,Amelia Bedelia and the Surprise Shower,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7344,689851324,9780689851320.0,Cynthia Voigt,1981.0,"Homecoming (Tillerman Family, #1)","Homecoming (Tillerman Cycle, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7345,440240972,9780440240980.0,Karen Marie Moning,2005.0,Spell of the Highlander ,"Spell of the Highlander (Highlander, #7)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7346,553563696,9780553563700.0,"Margaret Weis, Tracy Hickman",1993.0,The Hand of Chaos,"The Hand of Chaos (The Death Gate Cycle, #5)",en-US,https://images.gr-assets.com/books/1327837169m/28482.jpg,https://images.gr-assets.com/books/1327837169s/28482.jpg
7347,440225442,9780440225450.0,Harlan Coben,1998.0,One False Move,One False Move (Myron Bolitar #5),eng,https://images.gr-assets.com/books/1403190750m/382680.jpg,https://images.gr-assets.com/books/1403190750s/382680.jpg
7348,380000830,9780380000840.0,Roger Zelazny,1972.0,The Guns of Avalon,The Guns of Avalon (The Chronicles of Amber #2),eng,https://images.gr-assets.com/books/1368213721m/62012.jpg,https://images.gr-assets.com/books/1368213721s/62012.jpg
7349,435124773,9780435124780.0,Katherine Paterson,1978.0,The Great Gilly Hopkins,The Great Gilly Hopkins,eng,https://images.gr-assets.com/books/1443418961m/163465.jpg,https://images.gr-assets.com/books/1443418961s/163465.jpg
7350,425199320,9780425199330.0,Clive Cussler,2003.0,Trojan Odyssey,"Trojan Odyssey (Dirk Pitt, #17)",eng,https://images.gr-assets.com/books/1371338649m/32807.jpg,https://images.gr-assets.com/books/1371338649s/32807.jpg
7351,345338545,9780345338550.0,James Alexander Thom,1981.0,Follow the River,Follow the River,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7352,743484908,9780743484910.0,"William Shakespeare, Barbara A. Mowat, Paul Werstine",1603.0,Measure for Measure,Measure for Measure,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7353,425127583,9780425127580.0,"Owen  West, Dean Koontz",1981.0,The Mask,The Mask,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7354,1423176375,9781423176370.0,Cristin Terrill,2013.0,All Our Yesterdays,All Our Yesterdays,eng,https://images.gr-assets.com/books/1370046261m/13514612.jpg,https://images.gr-assets.com/books/1370046261s/13514612.jpg
7355,544025830,9780544025840.0,Kimberly Rae Miller,2013.0,,Coming Clean,en-US,https://images.gr-assets.com/books/1381962759m/16218778.jpg,https://images.gr-assets.com/books/1381962759s/16218778.jpg
7356,141009829,9780141009830.0,Kathleen Winsor,1944.0,Forever Amber,Forever Amber ,eng,https://images.gr-assets.com/books/1350464965m/5368.jpg,https://images.gr-assets.com/books/1350464965s/5368.jpg
7357,375868704,9780375868700.0,John  Stephens,2011.0,The Emerald Atlas,"The Emerald Atlas (The Books of Beginning, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7358,241144159,9780241144150.0,Zadie Smith,2016.0,Swing Time,Swing Time,eng,https://images.gr-assets.com/books/1456491713m/28390369.jpg,https://images.gr-assets.com/books/1456491713s/28390369.jpg
7359,805073663,9780805073670.0,Doug Stanton,2001.0,In Harm's Way: The Sinking of the U.S.S. Indianapolis and the Extraordinary Story of Its Survivors,In Harm's Way: The Sinking of the U.S.S. Indianapolis and the Extraordinary Story of Its Survivors,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7360,1598163221,9781598163220.0,Yuna Kagesaki,2003.0,Karin,"Chibi Vampire, Vol. 01",eng,https://images.gr-assets.com/books/1404303540m/1819632.jpg,https://images.gr-assets.com/books/1404303540s/1819632.jpg
7361,525425888,9780525425880.0,Nina LaCour,2014.0,Everything Leads to You,Everything Leads to You,eng,https://images.gr-assets.com/books/1389744233m/18667779.jpg,https://images.gr-assets.com/books/1389744233s/18667779.jpg
7362,316058297,9780316058290.0,Wendy Mass,2006.0,Jeremy Fink and the Meaning of Life,Jeremy Fink and the Meaning of Life,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7363,399237321,9780399237320.0,Patricia Polacco,1998.0,"Thank You, Mr. Falker","Thank You, Mr. Falker",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7364,399158448,9780399158440.0,William Gibson,2014.0,The Peripheral,The Peripheral,eng,https://images.gr-assets.com/books/1402651292m/20821159.jpg,https://images.gr-assets.com/books/1402651292s/20821159.jpg
7365,307269760,9780307269770.0,Alice Munro,2009.0,Too Much Happiness,Too Much Happiness,eng,https://images.gr-assets.com/books/1320459874m/6464937.jpg,https://images.gr-assets.com/books/1320459874s/6464937.jpg
7366,162266910X,9781622669100.0,"J. Lynn, Jennifer L. Armentrout",2012.0,Tempting the Best Man,"Tempting the Best Man (Gamble Brothers, #1)",eng,https://images.gr-assets.com/books/1336112984m/13614836.jpg,https://images.gr-assets.com/books/1336112984s/13614836.jpg
7368,373605692,9780373605700.0,Tiffany Reisz,2012.0,The Siren,"The Siren (The Original Sinners, #1)",,https://images.gr-assets.com/books/1335832751m/10970532.jpg,https://images.gr-assets.com/books/1335832751s/10970532.jpg
7369,743263065,9780743263060.0,William  Kennedy,1983.0,Ironweed,Ironweed,eng,https://images.gr-assets.com/books/1408926209m/267243.jpg,https://images.gr-assets.com/books/1408926209s/267243.jpg
7370,345505670,9780345505680.0,Jonathan Kellerman,2009.0,Deception,"Deception (Alex Delaware, #25)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7371,141019999,9780141019990.0,Michael Moore,2001.0,Stupid white men and other sorry excuses for the state of the nation,Stupid White Men,en-GB,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7372,1408857901,9781408857910.0,Sarah J. Maas,2017.0,A Court of Wings and Ruin,"A Court of Wings and Ruin (A Court of Thorns and Roses, #3)",eng,https://images.gr-assets.com/books/1485528243m/23766634.jpg,https://images.gr-assets.com/books/1485528243s/23766634.jpg
7373,7302142,9780007302150.0,Derek Landy,2008.0,The Faceless Ones,"The Faceless Ones (Skulduggery Pleasant, #3)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7374,618658947,9780618658950.0,Paul Theroux,1969.0,The Great Railway Bazaar: By Train Through Asia ,The Great Railway Bazaar,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7375,1439192987,9781439192990.0,Brad Thor,2012.0,Black List,"Black List (Scot Harvath, #11)",eng,https://images.gr-assets.com/books/1339809055m/13117308.jpg,https://images.gr-assets.com/books/1339809055s/13117308.jpg
7376,1563894815,9781563894820.0,"Warren Ellis, Darick Robertson",1999.0,"Transmetropolitan, Vol. 2: Lust for Life","Transmetropolitan, Vol. 2: Lust for Life (Transmetropolitan, #2)",eng,https://images.gr-assets.com/books/1427758922m/22417.jpg,https://images.gr-assets.com/books/1427758922s/22417.jpg
7377,441013651,9780441013650.0,Charles Stross,2004.0,The Atrocity Archives,"The Atrocity Archives (Laundry Files, #1)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7378,786888016,9780786888020.0,Steve Martin,2003.0,The Pleasure of My Company,The Pleasure of My Company,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7379,143036432,9780143036430.0,C.J. Sansom,2004.0,Dark Fire,"Dark Fire (Matthew Shardlake, #2)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7381,393081508,9780393081500.0,Liz Moore,2012.0,Heft,Heft,,https://images.gr-assets.com/books/1327958826m/11381910.jpg,https://images.gr-assets.com/books/1327958826s/11381910.jpg
7382,142401420,9780142401420.0,Brian Jacques,1995.0,Outcast of Redwall,"Outcast of Redwall (Redwall, #8)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7383,385341067,9780385341070.0,Lloyd Jones,2006.0,Mister Pip,Mister Pip,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7384,030723827X,9780307238280.0,"Giada De Laurentiis, Victoria Pearson",2006.0,Giada's Family Dinners,Giada's Family Dinners,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7385,1559362766,9781559362760.0,John Patrick Shanley,2005.0,Doubt: A Parable,Doubt,,https://images.gr-assets.com/books/1327908288m/185012.jpg,https://images.gr-assets.com/books/1327908288s/185012.jpg
7386,142409863,9780142409860.0,Cate Tiernan,2001.0,Book of Shadows,"Book of Shadows (Sweep, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
